Unnamed: 0,Date,Close,Smoothed_Close,Label,Past_1_Days_Close,Past_2_Days_Close,Past_3_Days_Close,Past_4_Days_Close,Past_5_Days_Close,Past_6_Days_Close,Past_7_Days_Close,Past_8_Days_Close,Past_9_Days_Close,Past_10_Days_Close,Past_11_Days_Close,Past_12_Days_Close,Past_13_Days_Close,Past_14_Days_Close,Past_15_Days_Close
1,2000-01-24,1.0627692937850952,1.071644675802173,-1,1.0889785289764404,1.0798046588897705,1.086357355117798,1.098151922225952,1.069321870803833,1.0614593029022217,1.0627692937850952,1.0811161994934082,1.0667011737823486,1.0811161994934082,1.0247668027877808,1.0483548641204834,1.0339401960372925,1.023456573486328,1.0745636224746704
2,2000-01-26,1.08766770362854,1.0732469785848098,-1,1.0627692937850952,1.0889785289764404,1.0798046588897705,1.086357355117798,1.098151922225952,1.069321870803833,1.0614593029022217,1.0627692937850952,1.0811161994934082,1.0667011737823486,1.0811161994934082,1.0247668027877808,1.0483548641204834,1.0339401960372925,1.023456573486328
3,2000-01-27,1.064079999923706,1.0723302807186994,-1,1.08766770362854,1.0627692937850952,1.0889785289764404,1.0798046588897705,1.086357355117798,1.098151922225952,1.069321870803833,1.0614593029022217,1.0627692937850952,1.0811161994934082,1.0667011737823486,1.0811161994934082,1.0247668027877808,1.0483548641204834,1.0339401960372925
4,2000-01-28,1.0365608930587769,1.068753341952707,-1,1.064079999923706,1.08766770362854,1.0627692937850952,1.0889785289764404,1.0798046588897705,1.086357355117798,1.098151922225952,1.069321870803833,1.0614593029022217,1.0627692937850952,1.0811161994934082,1.0667011737823486,1.0811161994934082,1.0247668027877808,1.0483548641204834
5,2000-01-31,1.0352504253387451,1.065403050291311,-1,1.0365608930587769,1.064079999923706,1.08766770362854,1.0627692937850952,1.0889785289764404,1.0798046588897705,1.086357355117798,1.098151922225952,1.069321870803833,1.0614593029022217,1.0627692937850952,1.0811161994934082,1.0667011737823486,1.0811161994934082,1.0247668027877808
6,2000-02-01,1.0352504253387451,1.0623877877960544,-1,1.0352504253387451,1.0365608930587769,1.064079999923706,1.08766770362854,1.0627692937850952,1.0889785289764404,1.0798046588897705,1.086357355117798,1.098151922225952,1.069321870803833,1.0614593029022217,1.0627692937850952,1.0811161994934082,1.0667011737823486,1.0811161994934082
7,2000-02-02,1.0247668027877808,1.058625689295227,-1,1.0352504253387451,1.0352504253387451,1.0365608930587769,1.064079999923706,1.08766770362854,1.0627692937850952,1.0889785289764404,1.0798046588897705,1.086357355117798,1.098151922225952,1.069321870803833,1.0614593029022217,1.0627692937850952,1.0811161994934082,1.0667011737823486
8,2000-02-03,1.0352504253387451,1.0562881628995788,-1,1.0247668027877808,1.0352504253387451,1.0352504253387451,1.0365608930587769,1.064079999923706,1.08766770362854,1.0627692937850952,1.0889785289764404,1.0798046588897705,1.086357355117798,1.098151922225952,1.069321870803833,1.0614593029022217,1.0627692937850952,1.0811161994934082
9,2000-02-04,1.0483548641204834,1.0554948330216694,-1,1.0352504253387451,1.0247668027877808,1.0352504253387451,1.0352504253387451,1.0365608930587769,1.064079999923706,1.08766770362854,1.0627692937850952,1.0889785289764404,1.0798046588897705,1.086357355117798,1.098151922225952,1.069321870803833,1.0614593029022217,1.0627692937850952
10,2000-02-07,1.031319499015808,1.053077299621083,-1,1.0483548641204834,1.0352504253387451,1.0247668027877808,1.0352504253387451,1.0352504253387451,1.0365608930587769,1.064079999923706,1.08766770362854,1.0627692937850952,1.0889785289764404,1.0798046588897705,1.086357355117798,1.098151922225952,1.069321870803833,1.0614593029022217
11,2000-02-08,1.054906725883484,1.0532602422473232,-1,1.031319499015808,1.0483548641204834,1.0352504253387451,1.0247668027877808,1.0352504253387451,1.0352504253387451,1.0365608930587769,1.064079999923706,1.08766770362854,1.0627692937850952,1.0889785289764404,1.0798046588897705,1.086357355117798,1.098151922225952,1.069321870803833
12,2000-02-09,1.054906725883484,1.0534248906109394,-1,1.054906725883484,1.031319499015808,1.0483548641204834,1.0352504253387451,1.0247668027877808,1.0352504253387451,1.0352504253387451,1.0365608930587769,1.064079999923706,1.08766770362854,1.0627692937850952,1.0889785289764404,1.0798046588897705,1.086357355117798,1.098151922225952
13,2000-02-10,1.0404919385910034,1.052131595408946,-1,1.054906725883484,1.054906725883484,1.031319499015808,1.0483548641204834,1.0352504253387451,1.0247668027877808,1.0352504253387451,1.0352504253387451,1.0365608930587769,1.064079999923706,1.08766770362854,1.0627692937850952,1.0889785289764404,1.0798046588897705,1.086357355117798
14,2000-02-11,1.0352504253387451,1.0504434784019256,-1,1.0404919385910034,1.054906725883484,1.054906725883484,1.031319499015808,1.0483548641204834,1.0352504253387451,1.0247668027877808,1.0352504253387451,1.0352504253387451,1.0365608930587769,1.064079999923706,1.08766770362854,1.0627692937850952,1.0889785289764404,1.0798046588897705
15,2000-02-14,1.0247668027877808,1.047875810840511,-1,1.0352504253387451,1.0404919385910034,1.054906725883484,1.054906725883484,1.031319499015808,1.0483548641204834,1.0352504253387451,1.0247668027877808,1.0352504253387451,1.0352504253387451,1.0365608930587769,1.064079999923706,1.08766770362854,1.0627692937850952,1.0889785289764404
16,2000-02-15,0.9789013266563416,1.040978362422094,-1,1.0247668027877808,1.0352504253387451,1.0404919385910034,1.054906725883484,1.054906725883484,1.031319499015808,1.0483548641204834,1.0352504253387451,1.0247668027877808,1.0352504253387451,1.0352504253387451,1.0365608930587769,1.064079999923706,1.08766770362854,1.0627692937850952
17,2000-02-16,1.0011790990829468,1.0369984360881794,-1,0.9789013266563416,1.0247668027877808,1.0352504253387451,1.0404919385910034,1.054906725883484,1.054906725883484,1.031319499015808,1.0483548641204834,1.0352504253387451,1.0247668027877808,1.0352504253387451,1.0352504253387451,1.0365608930587769,1.064079999923706,1.08766770362854
18,2000-02-17,0.9815219640731812,1.0314507888866795,-1,1.0011790990829468,0.9789013266563416,1.0247668027877808,1.0352504253387451,1.0404919385910034,1.054906725883484,1.054906725883484,1.031319499015808,1.0483548641204834,1.0352504253387451,1.0247668027877808,1.0352504253387451,1.0352504253387451,1.0365608930587769,1.064079999923706
19,2000-02-18,0.9828324317932128,1.0265889531773331,-1,0.9815219640731812,1.0011790990829468,0.9789013266563416,1.0247668027877808,1.0352504253387451,1.0404919385910034,1.054906725883484,1.054906725883484,1.031319499015808,1.0483548641204834,1.0352504253387451,1.0247668027877808,1.0352504253387451,1.0352504253387451,1.0365608930587769
20,2000-02-21,1.0247668027877808,1.026406738138378,-1,0.9828324317932128,0.9815219640731812,1.0011790990829468,0.9789013266563416,1.0247668027877808,1.0352504253387451,1.0404919385910034,1.054906725883484,1.054906725883484,1.031319499015808,1.0483548641204834,1.0352504253387451,1.0247668027877808,1.0352504253387451,1.0352504253387451
21,2000-02-22,1.0103520154953003,1.0248012658740702,-1,1.0247668027877808,0.9828324317932128,0.9815219640731812,1.0011790990829468,0.9789013266563416,1.0247668027877808,1.0352504253387451,1.0404919385910034,1.054906725883484,1.054906725883484,1.031319499015808,1.0483548641204834,1.0352504253387451,1.0247668027877808,1.0352504253387451
22,2000-02-23,1.0339401960372925,1.0257151588903923,-1,1.0103520154953003,1.0247668027877808,0.9828324317932128,0.9815219640731812,1.0011790990829468,0.9789013266563416,1.0247668027877808,1.0352504253387451,1.0404919385910034,1.054906725883484,1.054906725883484,1.031319499015808,1.0483548641204834,1.0352504253387451,1.0247668027877808
23,2000-02-24,0.9828324317932128,1.0214268861806743,-1,1.0339401960372925,1.0103520154953003,1.0247668027877808,0.9828324317932128,0.9815219640731812,1.0011790990829468,0.9789013266563416,1.0247668027877808,1.0352504253387451,1.0404919385910034,1.054906725883484,1.054906725883484,1.031319499015808,1.0483548641204834,1.0352504253387451
24,2000-02-25,0.9893844723701476,1.0182226447996217,-1,0.9828324317932128,1.0339401960372925,1.0103520154953003,1.0247668027877808,0.9828324317932128,0.9815219640731812,1.0011790990829468,0.9789013266563416,1.0247668027877808,1.0352504253387451,1.0404919385910034,1.054906725883484,1.054906725883484,1.031319499015808,1.0483548641204834
25,2000-02-28,1.00248920917511,1.0166493012371705,-1,0.9893844723701476,0.9828324317932128,1.0339401960372925,1.0103520154953003,1.0247668027877808,0.9828324317932128,0.9815219640731812,1.0011790990829468,0.9789013266563416,1.0247668027877808,1.0352504253387451,1.0404919385910034,1.054906725883484,1.054906725883484,1.031319499015808
26,2000-02-29,0.9762800335884094,1.0126123744722944,-1,1.00248920917511,0.9893844723701476,0.9828324317932128,1.0339401960372925,1.0103520154953003,1.0247668027877808,0.9828324317932128,0.9815219640731812,1.0011790990829468,0.9789013266563416,1.0247668027877808,1.0352504253387451,1.0404919385910034,1.054906725883484,1.054906725883484
27,2000-03-01,0.963176429271698,1.0076687799522348,-1,0.9762800335884094,1.00248920917511,0.9893844723701476,0.9828324317932128,1.0339401960372925,1.0103520154953003,1.0247668027877808,0.9828324317932128,0.9815219640731812,1.0011790990829468,0.9789013266563416,1.0247668027877808,1.0352504253387451,1.0404919385910034,1.054906725883484
28,2000-03-02,0.963176429271698,1.0032195448841812,-1,0.963176429271698,0.9762800335884094,1.00248920917511,0.9893844723701476,0.9828324317932128,1.0339401960372925,1.0103520154953003,1.0247668027877808,0.9828324317932128,0.9815219640731812,1.0011790990829468,0.9789013266563416,1.0247668027877808,1.0352504253387451,1.0404919385910034
29,2000-03-03,0.969727635383606,0.9998703539341236,-1,0.963176429271698,0.963176429271698,0.9762800335884094,1.00248920917511,0.9893844723701476,0.9828324317932128,1.0339401960372925,1.0103520154953003,1.0247668027877808,0.9828324317932128,0.9815219640731812,1.0011790990829468,0.9789013266563416,1.0247668027877808,1.0352504253387451
30,2000-03-08,1.0090410709381104,1.0007874256345224,-1,0.969727635383606,0.963176429271698,0.963176429271698,0.9762800335884094,1.00248920917511,0.9893844723701476,0.9828324317932128,1.0339401960372925,1.0103520154953003,1.0247668027877808,0.9828324317932128,0.9815219640731812,1.0011790990829468,0.9789013266563416,1.0247668027877808
31,2000-03-09,0.969727635383606,0.9976814466094308,-1,1.0090410709381104,0.969727635383606,0.963176429271698,0.963176429271698,0.9762800335884094,1.00248920917511,0.9893844723701476,0.9828324317932128,1.0339401960372925,1.0103520154953003,1.0247668027877808,0.9828324317932128,0.9815219640731812,1.0011790990829468,0.9789013266563416
32,2000-03-10,1.0011790990829468,0.9980312118567825,-1,0.969727635383606,1.0090410709381104,0.969727635383606,0.963176429271698,0.963176429271698,0.9762800335884094,1.00248920917511,0.9893844723701476,0.9828324317932128,1.0339401960372925,1.0103520154953003,1.0247668027877808,0.9828324317932128,0.9815219640731812,1.0011790990829468
33,2000-03-14,0.922552227973938,0.990483313468498,-1,1.0011790990829468,0.969727635383606,1.0090410709381104,0.969727635383606,0.963176429271698,0.963176429271698,0.9762800335884094,1.00248920917511,0.9893844723701476,0.9828324317932128,1.0339401960372925,1.0103520154953003,1.0247668027877808,0.9828324317932128,0.9815219640731812
34,2000-03-15,0.9107578992843628,0.9825107720500844,-1,0.922552227973938,1.0011790990829468,0.969727635383606,1.0090410709381104,0.969727635383606,0.963176429271698,0.963176429271698,0.9762800335884094,1.00248920917511,0.9893844723701476,0.9828324317932128,1.0339401960372925,1.0103520154953003,1.0247668027877808,0.9828324317932128
35,2000-03-16,0.9173105359077454,0.9759907484358504,-1,0.9107578992843628,0.922552227973938,1.0011790990829468,0.969727635383606,1.0090410709381104,0.969727635383606,0.963176429271698,0.963176429271698,0.9762800335884094,1.00248920917511,0.9893844723701476,0.9828324317932128,1.0339401960372925,1.0103520154953003,1.0247668027877808
36,2000-03-17,0.8911014199256897,0.9675018155848344,-1,0.9173105359077454,0.9107578992843628,0.922552227973938,1.0011790990829468,0.969727635383606,1.0090410709381104,0.969727635383606,0.963176429271698,0.963176429271698,0.9762800335884094,1.00248920917511,0.9893844723701476,0.9828324317932128,1.0339401960372925,1.0103520154953003
37,2000-03-20,0.8504776954650879,0.95579940357286,-1,0.8911014199256897,0.9173105359077454,0.9107578992843628,0.922552227973938,1.0011790990829468,0.969727635383606,1.0090410709381104,0.969727635383606,0.963176429271698,0.963176429271698,0.9762800335884094,1.00248920917511,0.9893844723701476,0.9828324317932128,1.0339401960372925
38,2000-03-21,0.8452365398406982,0.9447431171996435,-1,0.8504776954650879,0.8911014199256897,0.9173105359077454,0.9107578992843628,0.922552227973938,1.0011790990829468,0.969727635383606,1.0090410709381104,0.969727635383606,0.963176429271698,0.963176429271698,0.9762800335884094,1.00248920917511,0.9893844723701476,0.9828324317932128
39,2000-03-22,0.8517875671386719,0.9354475621935464,-1,0.8452365398406982,0.8504776954650879,0.8911014199256897,0.9173105359077454,0.9107578992843628,0.922552227973938,1.0011790990829468,0.969727635383606,1.0090410709381104,0.969727635383606,0.963176429271698,0.963176429271698,0.9762800335884094,1.00248920917511,0.9893844723701476
40,2000-03-23,0.8452365398406982,0.9264264599582616,-1,0.8517875671386719,0.8452365398406982,0.8504776954650879,0.8911014199256897,0.9173105359077454,0.9107578992843628,0.922552227973938,1.0011790990829468,0.969727635383606,1.0090410709381104,0.969727635383606,0.963176429271698,0.963176429271698,0.9762800335884094,1.00248920917511
41,2000-03-24,0.85703045129776,0.9194868590922116,-1,0.8452365398406982,0.8517875671386719,0.8452365398406982,0.8504776954650879,0.8911014199256897,0.9173105359077454,0.9107578992843628,0.922552227973938,1.0011790990829468,0.969727635383606,1.0090410709381104,0.969727635383606,0.963176429271698,0.963176429271698,0.9762800335884094
42,2000-03-27,0.838683545589447,0.9114065277419352,-1,0.85703045129776,0.8452365398406982,0.8517875671386719,0.8452365398406982,0.8504776954650879,0.8911014199256897,0.9173105359077454,0.9107578992843628,0.922552227973938,1.0011790990829468,0.969727635383606,1.0090410709381104,0.969727635383606,0.963176429271698,0.963176429271698
43,2000-03-28,0.8150956034660339,0.901775435314345,-1,0.838683545589447,0.85703045129776,0.8452365398406982,0.8517875671386719,0.8452365398406982,0.8504776954650879,0.8911014199256897,0.9173105359077454,0.9107578992843628,0.922552227973938,1.0011790990829468,0.969727635383606,1.0090410709381104,0.969727635383606,0.963176429271698
44,2000-03-29,0.8255795836448669,0.8941558501473972,-1,0.8150956034660339,0.838683545589447,0.85703045129776,0.8452365398406982,0.8517875671386719,0.8452365398406982,0.8504776954650879,0.8911014199256897,0.9173105359077454,0.9107578992843628,0.922552227973938,1.0011790990829468,0.969727635383606,1.0090410709381104,0.969727635383606
45,2000-03-30,0.8203372359275818,0.8867739887254157,-1,0.8255795836448669,0.8150956034660339,0.838683545589447,0.85703045129776,0.8452365398406982,0.8517875671386719,0.8452365398406982,0.8504776954650879,0.8911014199256897,0.9173105359077454,0.9107578992843628,0.922552227973938,1.0011790990829468,0.969727635383606,1.0090410709381104
46,2000-03-31,0.8242690563201904,0.8805234954848932,-1,0.8203372359275818,0.8255795836448669,0.8150956034660339,0.838683545589447,0.85703045129776,0.8452365398406982,0.8517875671386719,0.8452365398406982,0.8504776954650879,0.8911014199256897,0.9173105359077454,0.9107578992843628,0.922552227973938,1.0011790990829468,0.969727635383606
47,2000-04-03,0.7954392433166504,0.8720150702680689,-1,0.8242690563201904,0.8203372359275818,0.8255795836448669,0.8150956034660339,0.838683545589447,0.85703045129776,0.8452365398406982,0.8517875671386719,0.8452365398406982,0.8504776954650879,0.8911014199256897,0.9173105359077454,0.9107578992843628,0.922552227973938,1.0011790990829468
48,2000-04-04,0.8019914627075195,0.865012709512014,-1,0.7954392433166504,0.8242690563201904,0.8203372359275818,0.8255795836448669,0.8150956034660339,0.838683545589447,0.85703045129776,0.8452365398406982,0.8517875671386719,0.8452365398406982,0.8504776954650879,0.8911014199256897,0.9173105359077454,0.9107578992843628,0.922552227973938
49,2000-04-05,0.786266028881073,0.8571380414489199,-1,0.8019914627075195,0.7954392433166504,0.8242690563201904,0.8203372359275818,0.8255795836448669,0.8150956034660339,0.838683545589447,0.85703045129776,0.8452365398406982,0.8517875671386719,0.8452365398406982,0.8504776954650879,0.8911014199256897,0.9173105359077454,0.9107578992843628
